"id","site","job_url","job_url_direct","title","company","location","job_type","date_posted","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","company_industry","listing_type","emails","description","company_url","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","logo_photo_url","banner_photo_url","ceo_name","ceo_photo_url"
"eea875bbe50adbd5","indeed","https://www.indeed.com/viewjob?jk=eea875bbe50adbd5","https://careers-thesilverlining.icims.com/jobs/2378/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f","Intern - Data Scientist (Summer 2025)","West Bend Insurance Co.","West Bend, WI, US","fulltime","2024-09-19","","hourly","","","USD",False,"","","","","","Company Overview:

Recognized as a *Milwaukee Journal Sentinel* Top Workplace for 12 consecutive years, including three years of being honored as number one! Join us at West Bend, where we believe that our associates are our greatest asset. We hire talented individuals who are conscientious, dedicated, customer focused, and able to build lasting relationships. We create and maintain an environment where you feel a sense of belonging and appreciation. Your diversity of thought, experience, and knowledge are valued. We’re committed to fostering a welcoming culture, offering you opportunities for meaningful work and professional growth. More than a workplace, we celebrate our successes and take pride in serving our communities.
Job Summary:

As a Data Scientist Intern, you will work collaboratively with the business areas in a fast-paced agile environment to define business problems quantitively, develop predictive models to predict risk better, and distill value from our internal or third-party data. You will have the opportunity to have hands-on experience with insurance risk models, data visualization, model development/testing using generalized linear models and other data mining techniques, and related cost-benefit analyses.  

Students enrolled in a Data Scientist related program who have strong written and verbal communication skills, good analytical and problem-solving abilities along with a passion for harnessing big data for business insights should consider joining our team!
Responsibilities & Qualifications:
**Preferred Education:*** Pursuing a graduate or undergraduate degree in Statistics, Mathematics, Economics, Actuarial Science, Risk Management, or Data Science related major
* Minimum GPA of 3.0

**Preferred Skills Include:*** Strong quantitative/analytical skills
* Excellent programming skills using Python, R, and SQL
* Strong verbal and written communication skills
* Strong time management skills
* Ability to work independently and in a team environment
* Ability to complete project-related tasks and meet deadlines


EEO:

West Bend provides equal employment opportunities to all associates and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, and promotion.","https://www.indeed.com/cmp/West-Bend-Insurance-Co.","http://www.thesilverlining.com","West Bend, WI","1,001 to 5,000","$1B to $5B (USD)","We are a culture focused on health, professional development and overall well-being of our associates.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4b40c624c7ac4457f6a8363510ce3341","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/dcdb85725aee74934658852b10ede8b2","Kevin Steiner","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/d52706e0d1c5328fddad1973a67411cf"
"c7f469fdec7cdc04","indeed","https://www.indeed.com/viewjob?jk=c7f469fdec7cdc04","https://jsv3.recruitics.com/redirect?rx_cid=3245&rx_jobId=7617146002&rx_url=https%3A%2F%2Fwww.wayfair.com%2Fcareers%2Fjob%2Fdata-scientist-intern--summer-----%2F7617146002%3Fgh_src%3D8fbf576f2%26rx_a%3D0%26rx_c%3D%26rx_ch%3Djobp4p%26rx_group%3D115239%26rx_job%3D7617146002%26rx_medium%3Dcpc%26rx_r%3Dnone%26rx_source%3Dindeed%26rx_ts%3D20240920T000604Z%26rx_vp%3Dcpc%26source%3DRx%252B-%252BIndeed-Organic","Data Scientist Intern- Summer 2025","Wayfair","Boston, MA, US","fulltime, internship","2024-09-19","direct_data","yearly",43905.0,55593.0,"USD",True,"","","Internet And Software","","dataprotectionofficer@wayfair.com","**Data Scientist Intern- Summer 2025**


**Program Dates: June 2 - August 8, 2025**



\\*This is a Boston based opportunity with a 4 day in office expectation\\*


**Who We Are:**



At their core, data scientists at Wayfair are strong in quantitative analysis, have prior coding experience, and take an interest in business. They think critically to tackle complex problems, thrive in a fast-paced environment and are seeking a high-growth opportunity where they will have an immediate impact on day one. There are significant opportunities for new team members to emerge as leaders, taking on additional projects and responsibilities with strong performance.



Leveraging cutting-edge technology and multi-terabyte datasets, Data Scientists will collaborate closely with broader teams within Wayfair such as Product Management, Software Engineering, and Product Design, in order to solve challenging problems. Typical responsibilities include constructing SQL queries, analyzing customer or supplier behavior and trends to generate actionable insights, and developing new recommendations for stakeholders.


**What You’ll Do:**


* Design and build solutions to empower stakeholders across Wayfair to self-serve analytical needs.
* Comprehend, extract, and massage information from multi-terabyte data sources including sales, clickstream, logistics, product, and customer databases to deliver business insights and recommendations.
* Collaborate with leaders of functional areas (e.g. Product Management, Software Engineering, Product Design, Analytics) to identify the most impactful ways for data and analytics to drive decision making and accelerate profitable growth.
* Become the subject matter expert for data, analytics, and testing within a business unit to ensure accurate and proper interpretation of core business metrics and consumer behavior.
* Perform deep-dive analysis, including the application of advanced analytical techniques, to solve some of the more critical and complex business problems including website funnel progression, customer segmentation and targeting, and customer engagement and behavior.
* Develop data visualizations via reports, dashboards, and analyses to distribute data insights in an easily digestible manner to over 10,000 global employees.


**What You’ll Need:**



Basic Qualifications:


* Currently pursuing a Bachelors or higher in Data Science, Computer Science, Computer Engineering, Analytics, Mathematics, Statistics, Information Systems, Economics, Management or other quantitative discipline, with the expectation that the degree will be obtained between December 2025 and Summer 2026 with a 3.0 GPA minimum
* Must be returning to the course of study following completion of the internship.
* Ability to commit to working 40 hours/week (9am-5pm, Monday-Friday) from June 2 - August 8, 2025 in our Boston office.
* You must be authorized to work in the United States without visa sponsorship by Wayfair now or in the future.


Preferred Qualifications:


* Proficient knowledge of SQL (incl. Aggregate functions, joins, etc.), Python, or other structured programming language(s) (e.g., Java, C)
* Experience in an analytics, business intelligence, data science or engineering role performing quantitative analysis
* Hands-on experience conducting quantitative analyses on large data sets; experience with Excel (pivot tables, vlookup, etc.) and Looker a plus.
* Experience with cloud technologies and tools including VertexAI, GBQ and GCS
* Analytical, creative, and innovative approach to solving problems
* Strong written and verbal communication
* Ecommerce or retail analytics experience a strong plus

  


**Wayfair Internship Program**



Our Summer Internship Program is a paid, full-time program in our Boston, Massachusetts office for 10 weeks, June 2-August 8. No matter who you are, we want Wayfair to be a place where you feel at home. We offer high impact-projects, mentorship, and community-building activities to all of our interns. Throughout the program, we provide interns with the opportunity to engage in social and community building activities including:


* A calendar of intern events including social networking, professional development and a leadership dialogue series
* Formalized mentorship program along with an assigned reporting manager for impactful professional development and feedback
* Skills-based training
* Dialogue events with senior leaders to provide a holistic view of all functions at Wayfair
* Coffee chat opportunities for interns to get to know one another
* Volunteer opportunities
* Intern-wide innovation project designed to teach interns skills for handling ambiguous business problems
* Intern Appreciation Day celebration
* Events throughout Boston which allow interns to explore what the city has to offer including a Red Sox game, and Boston Harbor boat cruise.

  


***Wayfair’s In Office Expectations:***



An Important Note about Wayfair's In-Office Policy:



All Boston-based interns, co-ops, and corporate employees will be in office in a hybrid capacity. Employees will work in the office on designated days Tuesday, Wednesday, and Thursday, and work remotely Monday and Friday.

**About Wayfair Inc.**



Wayfair is one of the world’s largest online destinations for the home. Whether you work in our global headquarters in Boston or Berlin, or in our warehouses or offices throughout the world, we’re reinventing the way people shop for their homes. Through our commitment to industry-leading technology and creative problem-solving, we are confident that Wayfair will be home to the most rewarding work of your career. If you’re looking for rapid growth, constant learning, and dynamic challenges, then you’ll find that amazing career opportunities are knocking.



No matter who you are, Wayfair is a place you can call home. We’re a community of innovators, risk-takers, and trailblazers who celebrate our differences, and know that our unique perspectives make us stronger, smarter, and well-positioned for success. We value and rely on the collective voices of our employees, customers, community, and suppliers to help guide us as we build a better Wayfair – and world – for all. Every voice, every perspective matters. That’s why we’re proud to be an equal opportunity employer. We do not discriminate on the basis of race, color, ethnicity, ancestry, religion, sex, national origin, sexual orientation, age, citizenship status, marital status, disability, gender identity, gender expression, veteran status, genetic information, or any other legally protected characteristic.



Your personal data is processed in accordance with our Candidate Privacy Notice (https://www.wayfair.com/careers/privacy). If you have any questions or wish to exercise your rights under applicable privacy and data protection laws, please contact us at dataprotectionofficer@wayfair.com.","https://www.indeed.com/cmp/Wayfair","http://www.wayfair.com/","4 Copley Place - Floor 4
Boston, MA 02116 
","10,000+","more than $10B (USD)","At Wayfair, you’ll join a global e-commerce giant helping everyone, anywhere create their feeling of home. This is your space to thrive.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3ac73cb7307499fbc848b2401b380c49","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/b81f1fe9eb3a9bea2cde3950cdb8ea6e","Niraj Shah","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/b76fedc8734b77be5bc638efa3c3712e"
"ee7e17a74a5ce020","indeed","https://www.indeed.com/viewjob?jk=ee7e17a74a5ce020","https://click.appcast.io/track/kmoa43o-org?cs=hqw","2025 Senior Data Scientist Intern (Corporate Development - M&A)","IBM","New York, NY, US","fulltime, internship","2024-09-19","direct_data","yearly",77998.0,142996.0,"USD",False,"","","","","","Introduction  

As a Data Scientist at IBM, you will help transform our clients’ data into tangible business value by analyzing information, communicating outcomes and collaborating on product development. Work with Best in Class open source and visual tools, along with the most flexible and scalable deployment options. Whether it’s investigating patient trends or weather patterns, you will work to solve real world problems for the industries transforming how we live.  

  

Your Role and Responsibilities  

This position is an internal Staff Data Scientist Intern role with IBM Corporate Development (Mergers & Acquisitions). Office locations for the position are NYC, NY. Start and end dates for this internship are during summer 2025 (3 months)  

  

You will work alongside consultants, deal leaders, data scientists, and developers to enhance business performance through analytics and data science focused initiatives. You will help transform data into tangible business value by analyzing information, communicating outcomes, and collaborating on product development.  

  

A typical day in the life of this role will include the following:* Providing thought leadership and strategic thinking to translate business problems into analytical frameworks
* Designing, researching and developing natural language processing (NLP) models and machine learning algorithms to get insights from structured and unstructured data
* Operating as a subject matter expert on statistical analysis and machine learning for modeling, writing code, testing, and validating
* Interpreting output and performance of models in business terms, and communicating findings to the team and stakeholders
* Collaborating with cross-functional teams to understand their business needs; formulating and completing end-to-end analysis

  

Are you passionate about harnessing the power of big data and analytics to address real-world business problems and play a key role in influencing change? If so, we want you to apply.  

  

Required Technical and Professional Expertise  

* BS or MS in Data Science, Machine Learning, Statistics, or related STEM field Proficiency in Python
* Experience and/or coursework with common Python libraries used by data scientists (e.g., NumPy, Pandas, SciPy, scikit-learn, matplotlib, Seaborn, etc.)
* Experience and/or coursework in statistics and machine learning
* Experience and/or coursework working with structured and unstructured data
* Experience and/or coursework in deep learning and natural language processing
* Understanding of database technologies, data structures and SQL
* Demonstrated ability to think strategically about business and technical challenges in an enterprise setting
* Strong presentation and communication skills with the ability to explain complex analytical concepts to people from other fields
* Demonstrated ability to share data science and machine learning experiment results with both technical and non-technical people
* Innovative mindset and an ability to take calculated risks
* Demonstrated a strong desire to learn new skills and excitement towards undertaking challenging transformations

  

Preferred Technical and Professional Expertise  

* Student pursing PhD in Machine Learning, Statistics, or related STEM field
* Understanding of coding requirements for production applications (e.g., modularity, documentation, quality assurance, testing, logging, etc.)
* Familiarity with Generative AI, LLMs, and recent developments in Airtificial Intelligence
* Knowledge of big data technologies (e.g., spark, Hadoop, etc.)
* Understanding of code versioning Experience in Agile development Experience deploying analytical models to solve business problems
* Experience in a project management function
* Ability to own analytical work from inception to completion, preparing project plans, creating and monitoring performance metrics
* Ability to manage key stakeholder expectations and asset delivery

  

About Business UnitThe IBM Finance organization is responsible for driving enterprise performance and transformation. We are the financial stewards of IBM, delivering IBM’s financial strategy, developing new business models, and mitigating enterprise risk. Do you have a passion for creating business value? Join our team in accounting, financial planning, pricing, business controls, tax, treasury, business development (acquisitions & divestitures), and global financing.  

  

Your Life @ IBMIn a world where technology never stands still, we understand that, dedication to our clients success, innovation that matters, and trust and personal responsibility in all our relationships, lives in what we do as IBMers as we strive to be the catalyst that makes the world work better.
Being an IBMer means you’ll be able to learn and develop yourself and your career, you’ll be encouraged to be courageous and experiment everyday, all whilst having continuous trust and support in an environment where everyone can thrive whatever their personal or professional background.


Our IBMers are growth minded, always staying curious, open to feedback and learning new information and skills to constantly transform themselves and our company. They are trusted to provide on-going feedback to help other IBMers grow, as well as collaborate with colleagues keeping in mind a team focused approach to include different perspectives to drive exceptional outcomes for our customers. The courage our IBMers have to make critical decisions everyday is essential to IBM becoming the catalyst for progress, always embracing challenges with resources they have to hand, a can-do attitude and always striving for an outcome focused approach within everything that they do.


Are you ready to be an IBMer?

  

About IBMIBM's greatest invention is the IBMer. We believe that through the application of intelligence, reason and science, we can improve business, society and the human condition, bringing the power of an open hybrid cloud and AI strategy to life for our clients and partners around the world.  

  

Restlessly reinventing since 1911, we are not only one of the largest corporate organizations in the world, we’re also one of the biggest technology and consulting employers, with many of the Fortune 50 companies relying on the IBM Cloud to run their business.
  

  

At IBM, we pride ourselves on being an early adopter of artificial intelligence, quantum computing and blockchain. Now it’s time for you to join us on our journey to being a responsible technology innovator and a force for good in the world.  

  

Location StatementSupplemental 1 employees may be eligible for up to 8 paid holidays, minimum of 56 hours paid sick time and the IBM Employee Stock Purchase Plan. IBM offers paid family medical leave and disability benefits to eligible employees where required by applicable law. The compensation range and benefits for this position are based on a full-time schedule for a full calendar year. The salary will vary depending on your job-related skills, experience and location. Pay increment and frequency of pay will be in accordance with employment classification and applicable laws. For part time roles, your compensation and benefits will be adjusted to reflect your hours. Benefits may be pro-rated for those who start working during the calendar year. This position was posted on the date cited in the key job details section and is anticipated to remain posted for 21 days from this date or less if not needed to fill the role. IBM will not be providing visa sponsorship for this position now or in the future. Therefore, in order to be considered for this position, you must have the ability to work without a need for current or future visa sponsorship. We consider qualified applicants with criminal histories, consistent with applicable law.  

  

Being You @ IBMIBM is committed to creating a diverse environment and is proud to be an equal-opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, gender, gender identity or expression, sexual orientation, national origin, caste, genetics, pregnancy, disability, neurodivergence, age, veteran status, or other characteristics. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.","https://www.indeed.com/cmp/IBM","https://www.ibm.com","Armonk, NY","10,000+","more than $10B (USD)","IBM is a leading cloud platform and cognitive solutions company. Restlessly reinventing since 1911, we are one of the largest technology and consulting employers in the world.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/6c2ace8b83365eaf7a7cd5fe87834c11","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/8b40026ad59a501ad829296bf40daaa4","Arvind Krishna","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/5a6b91cbb0bf3c4015d2cb936626c30e"
"b45e00d871efeea2","indeed","https://www.indeed.com/viewjob?jk=b45e00d871efeea2","https://grnh.se/c122cd4d2us","Data Scientist, Intern","Duolingo","Pittsburgh, PA, US","internship","2024-09-18","direct_data","hourly",50.0,52.0,"USD",False,"","","Education And Schools","","","Our mission at Duolingo is to develop the best education in the world and make it universally available. It's a big mission, and that's where you come in!



At Duolingo, you'll join a team that cares about finding innovative solutions to complex technical problems, running countless experiments (300+ at a time!) with our massive user base to make data-driven decisions, and educating our users and employees alike. You'll have limitless learning opportunities, mentorship and collaboration with world-class minds, and a variety of projects with large scopes — while doing work that's both fun and meaningful.



Join our life-changing mission to develop education for our half a billion (and growing!) learners around the world.



As a Data Scientist, you will work closely with product and engineering teams to become a subject-matter expert in user dynamics at Duolingo. Specifically, you will focus on detecting, explaining and actioning against behavioral shifts within our complex, fast-changing business using massive datasets. Your superpower is the ability to translate business questions into code, and data analysis or statistical models back into decisions.


**What you'll do...**


* Derive insights from data to influence product roadmaps and drive business results
* Apply advanced analytical methods to model user behavior, and collaborate with product and engineering teams to develop solutions
* Evaluate product experiments to create and improve user experiences
* Develop dashboards, reports, and/or forecasts
* Ensure the quality of our tracking and data collection
* Help preserve our culture of fact-based decision making as we scale


**What we're looking for…**


* Strong understanding of consumer digital products and an interest in applying advanced analytics to business outcomes
* Pursuing an undergraduate degree in a quantitative field (e.g., statistics, economics, computer science, math, linguistics, computational social science) with expected graduation in the Spring of 2026 (or Fall 2025)
* Previous experience analyzing large datasets and communicating results
* Skilled in SQL, R, Python, and/or statistical methods to analyze behavioral data
* Excellent presentation and communication skills
* Able to relocate to Pittsburgh, PA


**Exceptional Candidates...**


* Experience with ""big data"" and cloud computing technologies like Redshift, Hadoop, Hive, BigQuery
* Experience articulating business questions and using available data to find answers that translate into product recommendations
* Self-starter, with a desire both to learn new techniques and guide others
* Programming experience in Java or Scala is a plus


**Why you'll love working here…**


* Language learning opportunities
* Catered in-house lunches and breakfast
* Company-wide Hackathon
* PTO and company holidays
* Frequent company-wide dinners, monthly celebrations, social clubs, and so much more!


We will do everything we can within reason to make sure that your interview takes place in an environment that fairly and accurately assesses your skills. If you need assistance or accommodation, please contact your recruiter.



Duolingo is proud to be an Equal Employment Opportunity employer. We do not discriminate based upon race, religion, color, national origin, gender (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender identity, gender expression, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics.



By applying for this position your data will be processed as per the Duolingo Applicant Privacy Notice.","https://www.indeed.com/cmp/Duolingo","https://www.duolingo.com","Pittsburgh","11 to 50","$1M to $5M (USD)","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/0635b8ac456a3946e4ce87b76c41e944","","",""
"4030709394","linkedin","https://www.linkedin.com/jobs/view/4030709394","","Data Science Intern","Hewlett Packard Enterprise","","","","","","","","","","","","","","","","https://www.linkedin.com/company/hewlett-packard-enterprise","","","","","","","","",""
"4030712136","linkedin","https://www.linkedin.com/jobs/view/4030712136","","Data Science Intern","Hewlett Packard Enterprise","San Jose, CA","","","","","","","","","","","","","","","https://www.linkedin.com/company/hewlett-packard-enterprise","","","","","","","","",""
"4030712135","linkedin","https://www.linkedin.com/jobs/view/4030712135","","Data Science Intern","Hewlett Packard Enterprise","Andover, MA","","","","","","","","","","","","","","","https://www.linkedin.com/company/hewlett-packard-enterprise","","","","","","","","",""
"4030714080","linkedin","https://www.linkedin.com/jobs/view/4030714080","","Data Science Intern","Hewlett Packard Enterprise","Bloomington, MN","","","","","","","","","","","","","","","https://www.linkedin.com/company/hewlett-packard-enterprise","","","","","","","","",""
"1009451978152","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009451978152","","Open Source Data Analyst Intern","The MITRE Corporation","McLean, VA","","2024-09-19","","","","","",False,"","","","organic","recruitinghelp@mitre.org","Why choose between doing meaningful work and having a fulfilling life? At MITRE, you can have both. That's because MITRE people are committed to tackling our nation's toughest challenges—and we're committed to the long-term well-being of our employees. MITRE is different from most technology companies. We are a not-for-profit corporation chartered to work for the public interest, with no commercial conflicts to influence what we do. The R&D centers we operate for the government create lasting impact in fields as diverse as cybersecurity, healthcare, aviation, defense, and enterprise transformation. We're making a difference every day—working for a safer, healthier, and more secure nation and world. Our workplace reflects our values. We offer competitive benefits, exceptional professional development opportunities, and a culture of innovation that embraces diversity, inclusion, flexibility, collaboration, and career growth. If this sounds like the choice you want to make, then choose MITRE—and make a difference with us.

* Work with a team of analysts and developers to identify supply chain risks and vulnerabilities
* Support development and data team in data processing and enrichment
* Aid team in developing briefings and deliverables

Basic Qualifications:

* Currently enrolled pursuing a Bachelor's degree at an accredited educational institution
* Sustained excellence in academic performance
* Academic experience in international affairs, data science, and/or software development
* Experience in national security field
* Experience in computer programming languages (preferably Python)

Preferred Qualifications:

* At least Junior year status at an accredited educational institution
* Desire to learn new techniques and approaches on-the-job by leveraging structured educational content, as well as expertise from team members
* Strong problem-solving skills and ability to work with scientists, analysts, and technical software developers across several technical disciplines.

**This requisition requires the candidate to have a minimum of the following clearance(s):**


None**This requisition requires the hired candidate to have or obtain, within one year from the date of hire, the following clearance(s):**


Secret**Work Location Type:**


Hybrid
MITRE is proud to be an equal opportunity employer. MITRE recruits, employs, trains, compensates, and promotes regardless of age; ancestry; color; family medical or genetic information; gender identity and expression; marital, military, or veteran status; national and ethnic origin; physical or mental disability; political affiliation; pregnancy; race; religion; sex; sexual orientation; and any other protected characteristics. For further information please visit the Equal Employment Opportunity Commission website EEO is the Law Poster and Pay Transparency.


MITRE intends to maintain a website that is fully accessible to all individuals. If you are unable to search or apply for jobs and would like to request a reasonable accommodation for any part of MITRE’s employment process, please email recruitinghelp@mitre.org.


Copyright © 2024, The MITRE Corporation. All rights reserved. MITRE is a registered trademark of The MITRE Corporation. Material on this site may be copied and distributed with permission only.


Benefits information may be found here","https://www.glassdoor.com/Overview/W-EI_IE3976.htm","","","","","","https://media.glassdoor.com/sql/3976/mitre-squareLogo-1653487960881.png","","",""
"1009449975025","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009449975025","","Lenox Data Analyst Intern - Summer 2024","NFP Corp","New York, NY","","2024-09-17","direct_data","hourly",20.0,25.0,"USD",False,"","","","organic","","**Who We Are**



Lenox Advisors brings together sophisticated solutions in wealth management and insurance services to high-net-worth individuals and their families. As a wholly owned subsidiary of NFP, an Aon Company, we combine the culture of a boutique firm with the stability and backing of a large corporation to create an environment that's truly unique. NFP is a multi-year Best Places to Work award winner in Business Insurance who has also earned the 5-Star Diversity, Equity and Inclusion (DEI) award from Insurance Business magazine and the WORK180 employer endorsement. We’re a recognized Elite Agency award winner and a leading property and casualty broker, benefits consultant, wealth manager, and retirement plan advisor. NFP provides solutions enabling client success through the expertise of over 8,000 global employees, investments in innovative technologies, and enduring relationships with highly rated insurers, vendors and financial institutions. To learn more, please visit: https://www.NFP.com.


**Position Summary & Overall purpose:**



Lenox is committed to fostering a people-centric workplace that helps you learn and grow as you prepare for life after college. The Business & Strategic Solutions intern will spend 8 weeks assisting with a wide range of data projects across the organization. This is a cross-functional role and will give the intern a wide variety of opportunities to work with employees from multiple departments. The data analyst role will be doing significant work leveraging Microsoft Excel, Power BI, and other Microsoft tools.


**JOB ACCOUNTABILITIES:**



Primary responsibilities include the following:


* Process Improvement & Support
	+ Assist with extraction, aggregation, and merging of data across multiple data sources.
	+ Help to organize and formalize datasets across multiple departments.
	+ Work with Data Analyst to document and formalize data curriculum for organization.
	+ Assists with the analysis and recommendation of data processes improvements.
* Data Analysis
	+ Assist in analyzing data and preparing reports using Excel or other tools.
	+ Conduct basic research on industry trends, competitors, and best practices.
	+ Support subject matter expert with documentation on data best practices.
	+ Assist with building the automation of data clean-up tasks leveraging Power BI.
* Administrative Support:
	+ Help schedule and coordinate meetings, including preparing agendas and taking minutes.
	+ Assist with general administrative tasks such as organizing and maintaining team documentation and files.
* Communication and Collaboration:
	+ Collaborate with team members to ensure smooth communication and workflow.
	+ Assist in preparing internal communications and announcements.
	+ Assist with maintenance of Department Intranet Page.

**JOB KNOWLEDGE, SKILLS AND/OR ABILITIES:**

* Excellent verbal and written communication skills.
* Strong analytical and data interpretation skills.
* Strong client service.
* Extremely detail oriented.
* Positive attitude and team player.
* High level of integrity and strict adherence to protecting confidential information.
* Good organizational and planning skills.
* Experience with Power BI, Tableau, Microstrategy, or other data analytics tools.
* Advanced Microsoft Excel skills.


**EDUCATION/EXPERIENCE/LICENSE REQUIREMENTS**


* Rising senior of a four-year university preferred.
* Demonstrated leadership experience in college, community, internship, etc.


The hourly range for this position is $20.00 – $25.00 per hour. The base salary offered will be determined by factors including, but not limited to, experience, credentials, education, certifications, skill level required for the position, the scope of the position, and geographic location. Actual base salary offered will be determined on a case-by-case basis. In addition to the base salary, this position may be eligible for performance-based incentives.


**NFP and You... Better together!**


*NFP and Lenox Advisors is an inclusive Equal Employment Opportunity employer*





*FARE2024*


*STJOHNS2024*","https://www.glassdoor.com/Overview/W-EI_IE16202.htm","","","","","","https://media.glassdoor.com/sql/16202/nfp-squareLogo-1657028846697.png","","",""
