"id","site","job_url","job_url_direct","title","company","location","job_type","date_posted","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","company_industry","listing_type","emails","description","company_url","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","logo_photo_url","banner_photo_url","ceo_name","ceo_photo_url"
"1009451202465","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009451202465","","Software Engineer Intern","Beckman Coulter Diagnostics","Chaska, MN","","2024-09-18","direct_data","yearly",64286.0,99581.0,"USD",False,"","","","organic","","**Wondering what’s within Beckman Coulter Diagnostics? Take a closer look.**


At first glance, you’ll see that for more than 80 years we’ve been dedicated to advancing and optimizing the laboratory to move science and healthcare forward. Join a team where you can be heard, be supported, and always be yourself. We’re building a culture that celebrates backgrounds, experiences, and perspectives of all our associates. Look again and you’ll see we are invested in you, providing the opportunity to build a meaningful career, be creative, and try new things with the support you need to be successful.


Beckman Coulter Diagnostics is proud to work alongside a community of six fellow Diagnostics Companies at Danaher. Together, we’re working at the pace of change to improve patient lives with diagnostic tools that address the world’s biggest health challenges.


Summer Internship Program


The program is a 12-week paid internship immersive experience that provides functional learning working on robust and challenging project work, Executive and Senior leadership engagement, and exposure to Danaher Business System fundamentals. The program culminates with a report-out presentation to leaders from the organization. After successful completion of the program, interns will have the opportunity to return as a full-time associate upon graduation.


This position is part of the clinical chemistry and immunoassay R&D department located in Chaska, MN and will be hybrid (on-site at least 3 days a week). At Beckman Coulter, our vision is to relentlessly reimagine healthcare, one diagnosis at a time.


You will be a part of the DxI 9000 software team and report to the software manager responsible for console and embedded software development. If you thrive in a collaborative environment and want to work to build a world-class engineering organization—read on.


In this role, you will have the following opportunities, but are not limited to:

* Participate on an Agile Scrum team, working as a team member and independently
* Troubleshoot issues and fix software bugs
* Collaborate on requirements, design options and root cause of failures with partners and teammates
* Give/Receive feedback in peer code inspections to ensure quality
* Produce documentation required for medical device regulatory clearance


The essential requirements of the job include:

* Enrolled in a bachelor’s degree program such as Computer Science, Software Engineering, Biomedical Engineering with computational focus, or other relevant engineering degree
* Preference will be given to students that have completed at least 3 years of study
* Experience with C#, Python, Java, C++ or other object-oriented programming languages
* Ability to write code including basic design, test driven development, logic/flow, compiling and troubleshooting


It would be a plus if you also have:

* Familiarity working with a version control system, like GIT
* Knowledge of common object-oriented design patterns
* Provided a solution to a Stack Overflow question or annoyed roommates and friends with the rigorous application of the scientific process


At Danaher we bring together science, technology and operational capabilities to accelerate the real-life impact of tomorrow’s science and technology. We partner with customers across the globe to help them solve their most complex challenges, architecting solutions that bring the power of science to life. Our global teams are pioneering what’s next across Life Sciences, Diagnostics, Biotechnology and beyond. For more information, visit www.danaher.com.","https://www.glassdoor.com/Overview/W-EI_IE87.htm","","","","","","https://media.glassdoor.com/sql/87/beckman-coulter-squarelogo-1608767366072.png","","",""
"1009450221710","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009450221710","","Software Engineer Intern","Cvent","Tysons Corner, VA","","2024-09-17","direct_data","yearly",70831.0,96221.0,"USD",False,"","","","organic","","Overview:

Cvent is a leading meetings, events and hospitality technology provider with more than 4,800 employees and nearly 22,000 customers worldwide. Founded in 1999, the company delivers a comprehensive event marketing and management platform for event professionals and offers software solutions to hotels, special event venues and destinations to help them grow their group/MICE and corporate travel business.


At Cvent, our paid technology internships are designed to provide students with real-world mentorship and experience. Interns are exposed to the inner workings of an industry-leading software company and are expected to take ownership of projects to contribute to the company’s continued success. Projects are assigned based on current production schedules and operation’s needs, allowing for extensive exposure to the components and cycles of the technology department. Cvent’s internships are ideally structured to not only support professional development, but also open the doors to full time employment with the company upon graduation.


In This Role, You Will::
* Work on large scale, cloud-based applications, where performance, reliability, and scalability are critical design goals
* Gain experience with different database technologies, ranging from traditional relational to the latest NoSQL products
* Work in a collaborative, team-based environment in an Agile environment
* Identify and resolve issues related to customer experience
* Analyze the functionality of our web-based software platforms, mobile devices, and backend system


Here's What You Need::
* Students with graduation date of May 2026
* Pursuing a Bachelor’s degree in Computer Science
* GPA of 3.0 or higher
* The desire to make contributions to the company that will be used by current and future full-time employees
* Excellent problem solving and analytical skills
* Outstanding oral and written communication
* The ability and willingness to work alongside senior team members and managers to further your professional development
* PLEASE NOTE: This position cannot offer any sponsorship, or exception to the graduation dates listed.

  

Most importantly, a successful candidate will be passionate about technology. Keeping up with the latest advancements in the industry; spending time creating, building, and exploring with technical projects; an inquisitive attitude in regard to the workings of hardware and software; and overall, simply having fun and finding enjoyment in the field.

  

Physical Demands  


LinkedIn Remote Type: #LI-Hybrid Indeed Remote Type: WFH Flexible","https://www.glassdoor.com/Overview/W-EI_IE104683.htm","","","","","","https://media.glassdoor.com/sql/104683/cvent-squarelogo-1501157240072.png","","",""
"1009449975509","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009449975509","","Summer 2025 Embedded Software Engineer Intern (CMD)","Leonardo DRS","Frederick, MD","","2024-09-17","direct_data","yearly",70639.0,107436.0,"USD",False,"","","","organic","","**Job ID: 110407**  


The Leonardo DRS Airborne and Intelligence Systems business is a global leader and strategic partner committed to delivering world-class, full life-cycle defense and intelligence products that protect the security of our nation and our allies. From air combat training to state-of-the-art electronic warfare systems, our technology is deployed by virtually all U.S. military and government agencies around the world.

Job Summary
Job Responsibilities
* Conduct limited scope testing under the supervision of engineers
* Compete assigned tasks on time
* Gather and assemble data for engineers
* Conduct design analysis and/or calculations under the supervision of engineers
* Assist engineers with appropriate design details
* Perform a wide variety of tasks to gain familiarity with the engineering staff, methods, programs and practices
* Support, communicate, reinforce and defend the mission, values and culture of the organization
* Other duties as assigned
Job Responsibilities Part II
Qualifications
* High school diploma or GED
* Engineering student


*Taking care of our people is a top priority at Leonardo DRS. We are proud to offer competitive salaries and comprehensive benefits, including medical, dental, and vision coverage, a company contribution to a health savings account, telemedicine, life and disability insurance, legal insurance, and a 401(k) savings plan. We champion wellness programs that focus on physical, emotional, and financial well-being. We develop our talent by offering programs and activities to support career-growth, professional development, and skill enhancement. And we understand there is more to life than work, and the importance of offering flexible work schedules with our 9/80 program, competitive vacation, health/emergency leave, paid parental leave, and community service hours.*  

* *Some employees are eligible for limited benefits only*
  


*Leonardo DRS, Inc. and its subsidiaries and affiliates are equal opportunity employers and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability status, protected veteran status, or any other characteristic protected by law.#AIS*","https://www.glassdoor.com/Overview/W-EI_IE840.htm","","","","","","https://media.glassdoor.com/sql/840/leonardo-drs-squarelogo-1539277846663.png","","",""
"1009448358184","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009448358184","","Application Software Engineer Intern","Brunswick Corporation","Fond du Lac, WI","","2024-09-16","direct_data","yearly",76562.0,99929.0,"USD",False,"","","","organic","hrsharedservices@brunswick.com, hrsharedservices@brunswick.com, HRSharedServices@brunswick.com","*Are you ready for what’s next?**Come explore opportunities within* *Brunswick, a global marine leader* *committed to challenging conventions and innovating next-generation technologies that transform experiences on the water and beyond. Brunswick believes “Next Never Rests™,” and we offer a variety of exciting careers and growth opportunities within united teams defining the future of marine recreation.*
Mercury Marine is seeking a Software Engineering intern to take part in the design and development of software to interact with engine hardware. This is an Engineering position that will involve working on Desktop, Mobile, Web and Cloud applications. You will be part of a high-performance team that values collaboration, quality, and getting the job done. You are our ideal candidate if you are energetic and have a passion for developing high quality software solutions.
As a Mobile Application Software Engineer Intern you may have the opportunity to:* Architect, design, develop and implement mission critical applications using .NET.
* Design and develop robust, scalable, high performing production applications with users across the globe.
* Build internal systems and support team needs with your domain expertise.
* Leverage your existing skills while learning and implementing new technologies.
* Work closely with various engineering teams, and business stakeholders.
* Work in and around watercraft.


In addition to a great hands-on learning experience you will also acquire the skills needed to:* Select and apply standard engineering techniques, procedures, criteria, and judgment in a real-world, hands-on, cross-functional environment.
* Become experienced in developing functional requirements and user stories, data analysis, documenting and authenticating testing results, and technical report writing.


Qualifications of a successful candidate:* Current enrollment in a BS program with a major in Computer Engineering, Software Engineering, or equivalent.
* Experience with cross-platform iOS and Android mobile development, cloud technologies, web applications and services, and embedded firmware including C#, Microsoft suite (.NET MAUI, Azure), Bluetooth, and JSON a plus.
* Minimum second semester sophomore status with 48 completed credits
* Availability to work full-time (40 or more hours per week) during the summer of 2025
* Creative ability with strong software aptitude
* Permanent US Work Authorization required

*Next is Now!* *We value growth and development, recognizing that people come with a wealth of experience and talent beyond just the technical requirements of a job. If your experience is close to what you see listed here, please still consider applying.*
Brunswick is an Equal Opportunity Employer and considers all qualified applicants for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, protected veteran status or any other characteristic protected by federal, state, or local law. Diversity of experience and skills combined with passion is key to innovation and inspiration and we encourage individuals from all backgrounds to apply. If you require accommodation during the application or interview process, please contact hrsharedservices@brunswick.com for support.
For more information about EEO laws, - click here
Brunswick and Workday Privacy Policies
Brunswick does not accept applications, inquiries or solicitations from unapproved staffing agencies or vendors. For help, please contact our support team at: hrsharedservices@brunswick.com or 866-278-6942.
All job offers will come to you via the candidate portal you create when applying through a posted position through https:///www.brunswick.com/careers. If you are ever unsure about what is being required of you during the application process or its source, please contact HR Shared Services at 866-278-6942 or HRSharedServices@brunswick.com.
#Brunswick Corporation - Mercury Marine","https://www.glassdoor.com/Overview/W-EI_IE111.htm","","","","","","https://media.glassdoor.com/sql/111/brunswick-squareLogo-1725999167600.png","","",""
"541c760dd2f471bc","indeed","https://www.indeed.com/viewjob?jk=541c760dd2f471bc","https://www.paycomonline.net/v4/ats/web.php/jobs/ViewJobDetails?job=207132&clientkey=7E4EB3D649413723D5706AFD08F9EF3D&source=Indeed","Software Engineer Intern","OUTCOMES","US","fulltime, internship","2024-09-18","direct_data","yearly",32804.0,41538.0,"USD",False,"","","","","","Job description

**Job Title: Software Engineer Intern**

**Location:**Dublin, OH  

**Duration:**3 months  

**Department:**Engineering (Product Development)  

**Reports To:**Senior Software Engineer/Engineering Manager

**About Us:**


At Outcomes, we are dedicated to transforming the future of pharmacy by connecting patients, payers, pharmacies, and pharma companies with innovative solutions that drive better health outcomes. For over 46 years, Outcomes Operating, Inc. has been at the forefront of empowering pharmacies through a comprehensive portfolio of management and engagement tools. From our early days with Rx30, Computer-Rx, SMP, and PrescribeWellness, to our current integrated solutions like OutcomesMTM, mScripts, TelePharm, IVR, and Medical Billing, our mission has always been to improve outcomeswhether business, pharmacy, or most importantly, patient outcomes.


Today, Outcomes is the leading pharmacy solution company, supporting a network of over 48,000 community, chain, and grocery pharmacies that care for more than 70 million patients across the nation. Our patient-centric, pharmacy-empowered solutions are designed to seamlessly connect the healthcare ecosystem, enabling pharmacists to play a vital role in patient care.


As we look to the future, we remain steadfast in our commitment to evolving pharmacy as a key healthcare destination. Our team, spread across the country and rooted in diversity and inclusion, is united in our cause to improve healthcare for all. Join us at Outcomes, and let's work together to create healthier patients, healthier bottom lines, and better outcomes for everyone.

**Go #BeyondTheFill with Outcomes.**

**Position Overview:**


We are looking for a highly motivated Software Engineer Intern to join our engineering team. This internship offers an exciting opportunity to work on challenging projects, learn from experienced professionals, and make meaningful contributions to our software development efforts. As a Software Engineer Intern, you will be involved in all aspects of the software development lifecycle, from ideation to implementation, gaining hands-on experience and developing your technical skills.

**Key Responsibilities:**

* **Collaborate:**Work closely with our engineering team to design, develop, and test software applications.
* **Code:**Write clean, efficient, and maintainable code in languages such as Python, Java, C++, or JavaScript.
* **Problem-Solve:**Participate in solving complex technical problems, debugging issues, and optimizing performance.
* **Learn:**Engage in code reviews, pair programming, and mentorship sessions to enhance your technical knowledge.
* **Innovate:**Contribute to brainstorming sessions and bring fresh ideas to the table for improving existing systems and developing new features.
* **Test:**Assist in the development and execution of unit tests, integration tests, and other quality assurance activities to ensure the robustness of our applications.
* **Document:**Help maintain and update technical documentation to support the development process and user guides.
* **Adapt:**Quickly learn new technologies, tools, and methodologies to keep up with the fast-paced development environment.

**Qualifications:**

* **Education:**Currently pursuing a degree in Computer Science, Software Engineering, or a related field.
* **Programming Skills:**Proficiency in at least one programming language (e.g., Python, Java, C++, JavaScript).
* **Passion for Technology:**A strong interest in software development, with a desire to continuously learn and improve.
* **Problem-Solving:**Ability to think critically and solve technical challenges creatively.
* **Team Player:**Excellent communication skills and a collaborative mindset, with a willingness to ask questions and share knowledge.
* **Attention to Detail:**A commitment to writing high-quality code and thoroughly testing software.
* **Adaptability:**Ability to learn quickly and adapt to new tools, technologies, and methodologies.

**Preferred Qualifications:**

* Experience with version control systems (e.g., Git).
* Familiarity with web development frameworks, databases, or cloud services.
* Previous internship or project experience in software development.

**What We Offer:**

* **Hands-On Experience:**Work on real projects that impact the company and its clients.
* **Mentorship:**Learn from experienced engineers who are passionate about sharing their knowledge.
* **Growth Opportunities:**Gain exposure to various aspects of software development and career paths.
* **Collaborative Environment:**Join a team that values diversity, inclusivity, and innovation.
* **Potential for Full-Time Offer:**High-performing interns may be considered for full-time positions after graduation.


#LI-DNP","https://www.indeed.com/cmp/Outcomes-2","https://www.outcomes.com/","","","","","","","",""
"34dc278d0a910e85","indeed","https://www.indeed.com/viewjob?jk=34dc278d0a910e85","https://fourhands.pinpointhq.com/postings/4e27cc81-52ce-4f65-b25c-9106b781b74d?utm_medium=job_board&utm_source=indeed","Software Engineer Intern","Four Hands","Austin, TX, US","internship","2024-09-18","direct_data","yearly",39729.0,50306.0,"USD",False,"","","","","","Headquartered in Austin, Texas, Four Hands is the leading global designer and wholesaler of lifestyle home furnishings. We design, manufacture, and distribute our products and support the growing needs of large retail chains, e-commerce businesses, regional stores, and interior designers. Four Hands has received numerous recognition and accolades, including ranking in the Inc. 5000 list 14 times and has been voted consistently as one of Austin’s Top Workplaces.  

  

We are looking for a passionate and driven Software Engineering Intern to join our innovative team. As a Software Engineering Intern, you will work closely with our experienced developers on various projects, gaining hands-on experience in coding, debugging, and software design. This internship offers an opportunity to develop your technical skills, collaborate with a talented team, and contribute to impactful projects that enhance our customers overall experience.  

  

This position is expected to start January 2025 and continue through the entire Spring 2025 term (through April 2025). Our internships are a minimum of 10 weeks, part-time and on-site.### **In This Role**

  

* Work closely with business to identify and implement improvements to our systems
* Assist in the integration of data to and from the warehouse management system, ensuring seamless data flow and accuracy
* Contribute to the development, testing, and debugging of software applications
* Help develop and maintain database objects and structures for efficient data storage, retrieval, and reporting
* Assist in recommendations for application changes, document software specifications and train users
* Collaborate with the architect to implement design patterns and architecture
* Be an active team member working both independently and collaboratively with the group
* Stay updated on software development trends, technologies and toolset
* Uphold our Core Values and be a valuable member of the Four Hands Team
* Other tasks as defined by Management

  

### **The Ideal Person**

  

* Pursuing a degree in Computer Science, Information Systems, IT business Management or related field
* Knowledge of database queries and Visual Studio or Eclipse is a plus
* Knowledge of ERP systems
* Proficiency in one or more programming languages
* Knowledge of software development methodologies, object-oriented programming (OOP), and design patterns
* Strong analytical, organizational and communication skills
* Ability to create clear and effective business and systems process documentation
* Great attention to detail and commitment to excellence

  

### **Internship Program at Four Hands**

  

The Internship Program is aimed to provide students with hands-on experience in the area they are most passionate about. Interns at Four Hands have the opportunity to work closely with various departments to gain valuable knowledge about the company. The program focuses on professional development, offering mentorship from like-minded professionals and the chance to contribute to real projects. Interns are encouraged to bring innovative ideas to make the experience challenging and rewarding. This program will enable students to gain the skills and knowledge needed to succeed in their future careers.### **About Four Hands**


Four Hands manufactures and distributes home furnishing products, serving as design leader for some of the most highly regarded home and lifestyle brands, and selling our portfolio through online platforms and retailers nationwide. We are an award-winning company that has proven to be a disruptor business, challenging the status quo of the furniture industry through our groundbreaking approaches. With a vision to furnish the entire home, we introduce more than 2,000 styles annually across bedroom, living, dining, outdoor, office, and more. Our product development team has established a cohesive, elevated design aesthetic and consistently introduces products that deliver thoughtful style, livability, and endless inspiration.

While pursuing sustainable growth, Four Hands has anticipated industry trends, such as preparing for the rise of e-commerce by investing in marketing assets, drop-ship programs, and technology, capitalizing on the growing interest of the interior design community to work directly with the company. Four Hands has also built strong relationships with diversified global vendors to ensure consistent product availability and quality.

Four Hands employs a growing team of nearly 700 staff and maintains an expansive corporate headquarters and distribution centers in Austin, TX; showrooms in High Point, NC, and Las Vegas, NV; offices in China, India, Indonesia, Mexico, and Vietnam.  

  

Four Hands is an Equal Opportunity Employer. Four Hands recruits qualified applicants and advances in employment its employees without regard to race, color, religion, sex, gender, sexual orientation, gender identity, gender expression, age, disability, genetic information, ethnic or national origin, marital status, veteran status, or any other status protected by law.  

  

For more details, please visit us at www.fourhands.com.","https://www.indeed.com/cmp/Four-Hands-2","https://fourhands.com/","Austin, TX","501 to 1,000","$500M to $1B (USD)","Four Hands is a fast-paced, passion driven organization and culture that is constantly looking for better ways to provide for our customers, our people and our community.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f36ca21aa96cfc4c875c6cf12a42d66a","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/f548188c7e4a6bb0d28d2a483137ac43","Matthew Briggs","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/2c00ffd8e1b97e734e433d04d3dd3072"
"7d4aeebbcea783fe","indeed","https://www.indeed.com/viewjob?jk=7d4aeebbcea783fe","https://jobs.lever.co/belvederetrading/6841e5b2-65ad-4be1-9654-4565ba163cf8?lever-source=Indeed","Software Engineer Intern - Summer 2025","Belvedere Trading","Chicago, IL, US","internship","2024-08-09","direct_data","hourly",48.0,60.0,"USD",False,"","","","","recruiting@belvederetrading.com","Belvedere Trading is a leading proprietary trading firm proudly headquartered in downtown Chicago. Our traders work hard to provide liquidity to the market through their market-making activities and are the masters of a diverse set of commodities, interest rates, exchange-traded funds (ETF), and equity index options. From the beginning, we began iteratively investing in our proprietary technology and committing to building our systems from the ground up. Our trading models and software systems are continually re-engineered, optimized, and maintained to stay on top of the industry. This wouldn’t be possible without the dedicated efforts of our technology teams who utilize and perfect our innovative technology solutions.

High-performance proprietary development is the source of our success and competitive advantage at Belvedere, further fueling our passion for performance. We are a team driven by intellectual curiosity, seeking answers that will change not only how we trade in this technological age, but also the future landscape of the trading industry. We place a high premium on defining, developing, and deploying high-performance trading software using a team-based, holistic development approach. We look for passionate team members that excel and their contribution is critical to our continued success.  

At Belvedere Trading, our pragmatic Software Engineer Interns work directly with full-time Software Engineers and other interns to develop our low latency, high-performance, proprietary trading systems. They participate in all aspects of our software development lifecycle, from design to testing to deployment, and have both a love of technology and a demonstrated interest in the financial markets. We’re looking for college juniors who fit this bill.

Don’t know a lot about finance or trading? No sweat. Belvedere Trading University (BTU) program will teach you everything you need to know once you join the team.
### **What our Software Engineer Interns do**

* Collaborate – Work in a collaborative team environment which encourages constant learning and innovation from all levels of the company to build the future of technology and finance
* BTU – Participate in our in-house learning and development curriculum via peer-lead lectures to obtain knowledge about the fundamentals of trading and our proprietary trading systems
* Partner with team members to design, implement, and debug complex trading applications, ensure our software meets requirements, and is testable
* Communicate with project managers and team leadership to develop work strategies

### **Key qualities in great candidates**

* High performer – Experience developing efficient, user-friendly, extensible programs, preferably with an object-oriented programming language such as C++, C#, or Java
* Ownership – Thrive in a collaborative, entrepreneurial environment
* Intellectual curiosity and passion – Desire to continuously learn in a team environment, solve challenging problems and learn quickly
* Strong Communication – Effectively communicate project updates to teammates and product managers
* Ability to live in Chicago or Boulder and attend the internship fully in person during the summer of 2025.
* Graduation date of December 2025 or later

**Women and underrepresented groups frequently apply to jobs only if they meet 100% of the qualifications.****We encourage you to break that mold and apply. No candidate is perfect; all have a lot to offer.****We welcome your application.** **Core Values**
The secret to our award-winning culture is our Core Values: **Team Belvedere, Me In Team, Own It, Iterative Innovation, and Passionate Discourse**. We live and breathe these values every day. **Compliance**
For our trading positions and certain engineering roles, the SIE and Series 57 licenses are required; Belvedere Trading will provide comprehensive study materials and allocate dedicated time during the onboarding process to ensure your success in obtaining these certifications.
**Our Stance**
Belvedere is an Equal Opportunity Employer and is committed to providing a non-discriminatory employment environment for its employees. Discrimination against employees and applicants due to race, color, religion, sex, national origin, disability, age, military, and veteran status is prohibited. Belvedere encourages initiatives to increase diversity and provide equal opportunity to all applicants and employees. Belvedere is committed to providing a positive environment in which team members are treated with respect, dignity, and courtesy. Our firm believes in a dynamic culture of inclusion and diversity, where people thrive on individual and organizational characteristics, values, experiences, and backgrounds.

Please note that Belvedere Trading does not accept unsolicited resumes from search firms or employment agencies. Any unsolicited resumes will become the property of Team Belvedere. No phone calls, please.

Any questions regarding the virtual recruiting process, please reach out to recruiting@belvederetrading.com.
**Work Schedule:** Regular and reliable attendance during standard business hours with the ability to be on-site prior to the start of business on occasion**Amount of Travel Required:** None**Sponsorship**: Yes","https://www.indeed.com/cmp/Belvedere-Trading","https://www.belvederetrading.com","Chicago","51 to 200","$5M to $25M (USD)","","","","",""
"f5c3b1e74f25dc89","indeed","https://www.indeed.com/viewjob?jk=f5c3b1e74f25dc89","https://careers.tiktok.com/position/7400377404143405339/detail","Big Data Software Engineer Intern (Data Platform) - 2025 Summer/Fall (MS)","TikTok","Seattle, WA, US","internship","1993-11-11","","hourly","","","USD",False,"","","","","","Responsibilities
  
TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and its offices include New York, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo.
  
  

Why Join Us
  
Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible.
  
Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day.
  
To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always.
  
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve.
  
Join us.
  
  

The mission of the Data Platform team is to empower the TikTok Business with data. Our goal is to build a Data Warehouse that can cater to batch and streaming data, Data Products that provide useful information to build efficient data metrics & dashboards which will be used to make smarter business decisions to support business growth. If you're looking for a challenging ground to push your limits, this is the team for you!
  
  

We are looking for talented individuals to join us for an internship in 2025. Internships at TikTok aim to offer students industry exposure and hands-on experience. Turn your ambitions into reality as your inspiration brings infinite opportunities at TikTok.
  
  

Internships at TikTok aim to provide students with hands-on experience in developing fundamental skills and exploring potential career paths. A vibrant blend of social events and enriching development workshops will be available for you to explore. Here, you will utilize your knowledge in real-world scenarios while laying a strong foundation for personal and professional growth. It runs for 12 weeks beginning in May/June 2025 or August/September 2025 (Select May if Summer or August if Fall
  
Please state your availability clearly in your resume (Start date, End date).
  
  

**Summer Start Dates:**  

Monday, May 12
  
Monday, May 19
  
Tuesday May 27 (Memorial Day May 26)
  
Monday, June 9
  
Monday, June 23
  
  

**Fall Start Dates:**  

Monday, August 11
  
Monday, August 25
  
Monday, September 8
  
Monday, September 22
  
  

Applications will be reviewed on a rolling basis. We encourage you to apply early. Candidates can apply to a maximum of TWO positions and will be considered for jobs in the order you apply. The application limit is applicable to ByteDance and its affiliates' jobs globally.
  
  

Candidates who pass resume screening will be invited to participate in TikTok's technical online assessment through HackerRank.
  
  

**Responsibilities:**  

* Translate business requirements & end to end designs into technical implementations and responsible for building batch and real-time data warehouse.
* Manage data modeling design, writing, and optimizing ETL jobs.
* Collaborate with the business team to building data metrics based on data warehouse.
* Responsible for building and maintaining data products.
* Involvement in rollouts, upgrades, implementation, and release of data system changes as required for streamlining of internal practices.
* Develop and implement techniques and analytics applications to transform raw data into meaningful information using data-oriented programming languages and visualization software.
* Apply data mining, data modeling, natural language processing, and machine learning to extract and analyze information from large structured and unstructured datasets.
* Visualize, interpret, and report data findings and may create dynamic data reports as well.


Qualifications
  
  

**Minimum Qualifications:**  

* Master student with a background in Software Development, Computer Science, Computer Engineering, or a related technical discipline.
* Solid computer basic knowledge (e.g. data structure & algorithms, SQL and networks).
* Strong coding capabilities and mastering at least one programming language (e.g. C/C++/Java/Python/Golang).


**Preferred Qualifications:**  

* Passionate about data warehouse, ETL development, data analysis and eCommerce.
* Good communication skills and a fast learner of new business and technology knowledge.
* Strong collaboration skills with the ability to build rapport across teams and stakeholders.


TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.
  
  

TikTok is committed to providing reasonable accommodations in our recruitment processes for candidates with disabilities, pregnancy, sincerely held religious beliefs or other reasons protected by applicable laws. If you need assistance or a reasonable accommodation, please reach out to us at https://shorturl.at/cdpT2.
  
Job Information
  
The hourly rate range for this position in the selected city is $57.75- $57.75. We cover 100% premium coverage for Full-Time intern medical insurance after 90 days from the date of hire. Medical coverage only, no dental or vision coverage.
  
  

​
  
  

**Our time off and leave plans are:** Paid holidays and paid sick leave. The sick leave entitlement is based on the time you join.
  
  

​
  
  

We also provide mental and emotional health benefits through our Employee Assistance Program and provide reimbursements for your mobile phone expense. The Company reserves the right to modify or change these benefits programs at any time, with or without notice.
  
  

​
  
  

**For Los Angeles County (unincorporated) Candidates:**  

​
  
  

Qualified applicants with arrest or conviction records will be considered for employment in accordance with all federal, state, and local laws including the Los Angeles County Fair Chance Ordinance for Employers and the California Fair Chance Act. Our company believes that criminal history may have a direct, adverse and negative relationship on the following job duties, potentially resulting in the withdrawal of the conditional offer of employment:
  
  

​
  
  

1. Interacting and occasionally having unsupervised contact with internal/external clients and/or colleagues;
  
  

​
  
  

2. Appropriately handling and managing confidential information including proprietary and trade secret information and access to information technology systems; and
  
  

​
  
  

3. Exercising sound judgment.","https://www.indeed.com/cmp/Tiktok","https://www.tiktok.com/","Los Angeles, CA","10,000+","Decline to state","TikTok is a destination for short-form mobile videos.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/83b6323a8116bb3e0e44be12781095c5","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/c6b31072b68e5e09f3ffa00b4fafbdf3","Shou Zi Chew","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/97e665a8d665548274a13c52e20bb5f4"
"4029473627","linkedin","https://www.linkedin.com/jobs/view/4029473627","","Summer 2025 Internship - Software Engineer Intern","Dow Jones","New York, NY","","","","","","","","","","","","","","","https://www.linkedin.com/company/dow-jones","","","","","","","","",""
"4026096482","linkedin","https://www.linkedin.com/jobs/view/4026096482","","Campus Graduate - 2025 Technology Software Engineer Summer Internship New York, NY","WayUp","New York, NY","","","","","","","","","","","","","","","https://www.linkedin.com/company/wayup","","","","","","","","",""
