"id","site","job_url","job_url_direct","title","company","location","job_type","date_posted","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","company_industry","listing_type","emails","description","company_url","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","logo_photo_url","banner_photo_url","ceo_name","ceo_photo_url"
"86f5090264e1c00a","indeed","https://www.indeed.com/viewjob?jk=86f5090264e1c00a","https://jobs.carnivalcorp.com/job/-/-/28021/70191854608?apstr=%26sid%3D175","2025 Internship - Data Science","Holland America Line","Seattle, WA, US","fulltime","2024-09-20","direct_data","hourly",25.0,45.0,"USD",True,"","","Restaurants Travel And Leisure","","recruiting@hollandamericagroup.com","**Job Description**
-------------------

  

Holland America Line has been exploring the world since 1873. Our ships offer innovative features and enriching experiences focused on destination exploration and personalized travel, inviting guests to savor the journey.

  



The Holland America Summer Internship Program is a 10-week paid summer internship opportunity designed to provide exposure and insight to professional careers in the amazing leisure travel, cruise industry. The selected interns will work on departmental projects as well as participate in professional development and enrichment activities.

  


**2025 Program Dates (two options)**


* Program runs 10 weeks from June 9th - August 18th or June 16th - August 25th.


**Eligibility**


* Eligible candidates are enrolled in a four-year accredited undergraduate program (where they are at least a rising junior) or in a graduate/Ph.D. program and have a GPA of 3.0 or higher.
* MUST NOT be a graduating senior in the summer 2025.

  


**Compensation**


* Undergraduate - $25.00/hr, Graduate - $35.00/hr, Ph.D. - $45.00/hr

  


**Intern Project Details**

  



As a Data Scientist Intern you will be a member of the Holland America Revenue Science and Analytics team, specifically focused on using your data science skills to conceive and develop new opportunities to optimize revenue and enhance understanding and decision making within our business. You will work closely with the deployment teams for Holland America and Seabourn to develop enhanced modelling capabilities to help the teams in making decisions in where to position our ships to maximize revenue and guest satisfaction.

  


* Design and build proof of concept models for an improved Cruise Itinerary / Port optimisation methodology, to be used by Holland America and Seabourn deployment teams to determine the best itineraries for our ships. This variable should consider past port and cruise satisfaction scores, associated revenues and costs including fuel consumption.
* Apply and adapt knowledge and experience of theoretical, mathematical concepts to develop advanced modelling and analytics to understand the relationship between individual port scores (from pre-cruise and post-cruise surveys) and the overall cruise itinerary score; do certain ports drive the overall result?
* Develop suitable analytics visualization to create tools and analyses that accurately reflect the underlying mathematics whilst being visually engaging and easy-to-use for the business teams. Lead the implementation of this with the deployment and Shore Excursion teams.
* Work closely with senior stakeholders to ensure the relevancy and usability of all models and tools delivered is maintained; Use strategic and tactical thinking to determine how to best manage and configure the models to best reflect current business activity and future strategy, as well as understand impacts of changing legislation in the fuel and deployment space.
* Prove the validity of your models by verifying their predicted outputs against recent sailed cruises.
* Suggest further opportunities as appropriate to continue to develop and enhance our modelling capability in this space.

  

  

**Requirements**


* Proficiency using MS office Suite including Outlook & MS Teams
* Ability to work independently, remotely and self-manage
* Well organized and able to communicate effectively with colleagues and managers.
* The types of duties the students will perform will vary and may require some technical tasks, projects and/or work that may require specific proficiencies, technical abilities and/or computer skills.

  


**Majors Preferred**

  


* PHD Student

  


**Skills Preferred**

  


* A Masters’ Degree in a quantitative discipline such as Operations Research, Engineering, Applied Mathematics, Applied Statistics, AI, or related field
* Experience in at least one coding language such as R, Python, C++ etc…
* Strong analytical capabilities with a high level of attention to detail
* Creative and innovative problem-solver
* Ability to communicate technical information to non-technical audiences
* Ability to work both independently and collaboratively.

  


**What You Can Expect**


* Gain valuable experience. Gain confidence.
* Explore a new career path.
* Opens the opportunity to a future full-time job after graduation.
* Develop and refine skills.
* Network with professionals in the field.
* Develop an understanding of the type of working environment, field and industry that align with your career goals.
* Obtain job-related skills and experiences that will enhance your qualifications for future opportunities.

  


**Deadlines**


* Our 2025 application period will close on November 30, 2024.
  


**Our Culture… Stronger Together**



Our highest responsibility and top priority is compliance, environmental protection and the health, safety and well-being of our guests, the people in the communities we touch and serve, and our shipboard and shoreside employees. Please visit our site to learn more about our Culture Essentials, Corporate Vision Statement and our Core Values at: **https://www.hollandamerica.com/en\\_US/our-company/mission-values.html**

  

Holland America is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances.

  

**Americans with Disabilities Act (ADA)**



Holland America will provide reasonable accommodations with the application process, upon your request, as required to comply with applicable laws. If you have a disability and require assistance in this application process, please contact recruiting@hollandamericagroup.com  

  

**#HAL**","https://www.indeed.com/cmp/Holland-America-Line","http://www.hollandamerica.com","450 Third Ave. W., Seattle WA 98119-4002,","10,000+","$100M to $500M (USD)","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/dca04c2934bd9b44c2da3cf8f64d11d6","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/3440a1e6940ec3f98f98beeb046ab098","",""
"463a20d1741d9068","indeed","https://www.indeed.com/viewjob?jk=463a20d1741d9068","https://jobs.carnivalcorp.com/job/seattle/2025-internship-data-science/8858/70191854608/#job-details-section","2025 Internship - Data Science","Holland America Line","Seattle, WA, US","fulltime","2024-09-20","direct_data","hourly",25.0,45.0,"USD",True,"","","Restaurants Travel And Leisure","","recruiting@hollandamericagroup.com","**Job Description**
-------------------

  

Holland America Line has been exploring the world since 1873. Our ships offer innovative features and enriching experiences focused on destination exploration and personalized travel, inviting guests to savor the journey.


The Holland America Summer Internship Program is a 10-week paid summer internship opportunity designed to provide exposure and insight to professional careers in the amazing leisure travel, cruise industry. The selected interns will work on departmental projects as well as participate in professional development and enrichment activities.

**2025 Program Dates (two options)**

* Program runs 10 weeks from June 9th - August 18th or June 16th - August 25th.

**Eligibility**

* Eligible candidates are enrolled in a four-year accredited undergraduate program (where they are at least a rising junior) or in a graduate/Ph.D. program and have a GPA of 3.0 or higher.
* MUST NOT be a graduating senior in the summer 2025.

**Compensation**

* Undergraduate - $25.00/hr, Graduate - $35.00/hr, Ph.D. - $45.00/hr

**Intern Project Details**


As a Data Scientist Intern you will be a member of the Holland America Revenue Science and Analytics team, specifically focused on using your data science skills to conceive and develop new opportunities to optimize revenue and enhance understanding and decision making within our business. You will work closely with the deployment teams for Holland America and Seabourn to develop enhanced modelling capabilities to help the teams in making decisions in where to position our ships to maximize revenue and guest satisfaction.

* Design and build proof of concept models for an improved Cruise Itinerary / Port optimisation methodology, to be used by Holland America and Seabourn deployment teams to determine the best itineraries for our ships. This variable should consider past port and cruise satisfaction scores, associated revenues and costs including fuel consumption.
* Apply and adapt knowledge and experience of theoretical, mathematical concepts to develop advanced modelling and analytics to understand the relationship between individual port scores (from pre-cruise and post-cruise surveys) and the overall cruise itinerary score; do certain ports drive the overall result?
* Develop suitable analytics visualization to create tools and analyses that accurately reflect the underlying mathematics whilst being visually engaging and easy-to-use for the business teams. Lead the implementation of this with the deployment and Shore Excursion teams.
* Work closely with senior stakeholders to ensure the relevancy and usability of all models and tools delivered is maintained; Use strategic and tactical thinking to determine how to best manage and configure the models to best reflect current business activity and future strategy, as well as understand impacts of changing legislation in the fuel and deployment space.
* Prove the validity of your models by verifying their predicted outputs against recent sailed cruises.
* Suggest further opportunities as appropriate to continue to develop and enhance our modelling capability in this space.

 **Requirements**

* Proficiency using MS office Suite including Outlook & MS Teams
* Ability to work independently, remotely and self-manage
* Well organized and able to communicate effectively with colleagues and managers.
* The types of duties the students will perform will vary and may require some technical tasks, projects and/or work that may require specific proficiencies, technical abilities and/or computer skills.

**Majors Preferred**

* PHD Student

**Skills Preferred**

* A Masters’ Degree in a quantitative discipline such as Operations Research, Engineering, Applied Mathematics, Applied Statistics, AI, or related field
* Experience in at least one coding language such as R, Python, C++ etc…
* Strong analytical capabilities with a high level of attention to detail
* Creative and innovative problem-solver
* Ability to communicate technical information to non-technical audiences
* Ability to work both independently and collaboratively.

**What You Can Expect**

* Gain valuable experience. Gain confidence.
* Explore a new career path.
* Opens the opportunity to a future full-time job after graduation.
* Develop and refine skills.
* Network with professionals in the field.
* Develop an understanding of the type of working environment, field and industry that align with your career goals.
* Obtain job-related skills and experiences that will enhance your qualifications for future opportunities.

**Deadlines**

* Our 2025 application period will close on November 30, 2024.

 **Our Culture… Stronger Together**


Our highest responsibility and top priority is compliance, environmental protection and the health, safety and well-being of our guests, the people in the communities we touch and serve, and our shipboard and shoreside employees. Please visit our site to learn more about our Culture Essentials, Corporate Vision Statement and our Core Values at: **https://www.hollandamerica.com/en\\_US/our-company/mission-values.html**

  

Holland America is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances.

 **Americans with Disabilities Act (ADA)**


Holland America will provide reasonable accommodations with the application process, upon your request, as required to comply with applicable laws. If you have a disability and require assistance in this application process, please contact recruiting@hollandamericagroup.com  

  

**#HAL**","https://www.indeed.com/cmp/Holland-America-Line","http://www.hollandamerica.com","450 Third Ave. W., Seattle WA 98119-4002,","10,000+","$100M to $500M (USD)","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/dca04c2934bd9b44c2da3cf8f64d11d6","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/3440a1e6940ec3f98f98beeb046ab098","",""
"e2b9ac8a2158c131","indeed","https://www.indeed.com/viewjob?jk=e2b9ac8a2158c131","https://jobs.universalparks.com/job/21048418/internship-data-science-global-product-and-pricing-summer-2025-orlando-fl/","Internship – Data Science, Global Product and Pricing (Summer 2025)","Universal Orlando Resort","Orlando, FL, US","","2024-09-20","direct_data","yearly",56350.0,71352.0,"USD",False,"","","Restaurants Travel And Leisure","","","### **Universal Destinations & Experiences Internship Program:**


* **Applications Close:** October 4th, 2024, at 11:55PM ET. Submit your application as soon as possible – don’t delay!
* **Summer 2025 Program Dates:** Approximately June 2025 – August 2025


### **JOB SUMMARY:**


The Data Scientist Intern will be part of UDX’s Global Product and Pricing team. The intern will train under the guidance of a data scientist in price optimization for admissions. The intern will learn end-to-end (systems, models, processes, and business) how admission prices are optimally generated and implemented.


### **MAJOR RESPONSIBILITIES:**


* Learns the process, systems, models, and business rules in the optimization of admissions pricing at Universal Destinations & Experiences.
* Prototypes models for forecasting demand and optimizing prices of admissions.
* Creates forecasting models at the optimal level of disaggregation and fine-tunes regressors/parameters for optimal accuracy.
* Creates optimization models in dynamic programming and fine-tunes parameters for generating actionable price recommendations.
* Conducts data analysis and identifies pricing strategies to generate incremental revenue.
* Constructs hypotheses to test pricing strategies and implements, measures, and reports on pricing tests.
* Practices programming skills in Python, SQL; working with Tensorflow, Prophet, SciPy, NumPy libraries; working in AWS, Snowflake.
* Understands and actively participates in Environmental, Health & Safety responsibilities by following established UO policy, procedures, training, and Team Member involvement activities.
* Performs other duties as assigned.


### **EDUCATION:**


* In pursuit of a Graduate degree at an Accredited Institution.
* Recent graduates will not be eligible for this program.
* Minimum cumulative 2.8 GPA is required.
* An official transcript may be required upon request.
* Preferred majors include: Statistics, Operations Research, Data Science.
* Preferred completed coursework:
	+ Linear Programming
	+ Mixed-Integer Programming
	+ Probability
	+ Statistics
	+ Machine Learning
  


**ADDITIONAL INFORMATION:**   

Preferable skills for success in role include but not limited to:


* Excellent modeling skills in forecasting and optimization preferred.
* Preferred familiarity with Revenue Management, Dynamic Programming, Price Elasticity of Demand, Tensorflow, Prophet, SciPy, NumPy, AWS, Snowflake, PowerBI, and Excel.
* Must be efficient in Microsoft Office Programs including, but not limited to: Word, Excel, and PowerPoint.
* Strong interpersonal skills, problem-solving abilities and organization.
* Exceptional attention to detail.
* Superior written & verbal communication skills.
* Work in a fast-paced environment and adhere to deadlines
* Ability to work autonomously and/or in teams.
* Consistent attendance.


**Please note the following:**


* This internship will be a hybrid experience, based in our Orlando offices.
* Interns must be currently pursuing a degree at an accredited university, and must have a graduation date later than August 2025.
* Universal Orlando does not provide housing. Interns are responsible for their own housing and transportation.
* In addition to all of our internships being paid, you may be eligible for financial assistance towards housing if applicable. Specific details about eligibility would be provided at the time of offer.
* Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.


Universal is not accepting unsolicited assistance from search firms for this employment opportunity. All resumes submitted by search firms to any employee at Universal Orlando via-email, the Internet or in any form and/or method without a valid written Statement of Work in place for this position from Universal Orlando HR/Recruitment will be deemed the sole property of Universal Orlando. No fee will be paid in the event the candidate is hired by Universal Orlando as a result of the referral or through other means.


Universal Orlando Resort. **.**


Universal Orlando is an equal opportunity employer. Universal elements and all related indicia TM & © 2024 Universal Studios.","https://www.indeed.com/cmp/Universal-Orlando-Resort","http://universalorlando.com","
6000 Universal Blvd, Orlando, FL, United States, Florida","10,000+","$1B to $5B (USD)","Every year, millions of guests from around the globe join us in Orlando to create exciting memories that will last a lifetime. Now you can be part of the action too!","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ed5ed1f1a50b3ce3be7e590928be5895","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/51db70d48f416a0936653e48b5c0398c","Karen Irwin","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/c187b6e2fbf26283a2a6da9fff64905b"
"43749911a520a944","indeed","https://www.indeed.com/viewjob?jk=43749911a520a944","https://jobs.lever.co/kodiak/6cb23126-c256-4d77-ab60-64735556778c?lever-source=Indeed","Winter 2025 Data Scientist Intern","Kodiak","Mountain View, CA, US","internship","2024-09-19","direct_data","monthly",8500.0,9500.0,"USD",False,"","","","","","Kodiak was founded in April 2018 to develop autonomous technology that carries freight forward—so people, partners, and the planet thrive. Navigating highway environments presents vastly different challenges than urban streets. Kodiak’s experienced team has developed the industry’s most advanced technology stack purpose-built specifically for long-haul trucks. From our sensor fusion system that maximizes the value of every sensing modality, to our unique lightweight mapping solution that allows our trucks to navigate ever-changing highway construction zones, our world-class team of industry pioneers is bringing the benefits of autonomy to the $800B a year trucking industry quickly, safely, and efficiently.  

We are looking for a highly skilled Data Scientist who will contribute to the development of the Kodiak PRA model for Industrial or On-Highway Autonomy applications and help refine collision risk models.
### **In this role, you will:**

* Define/validate metrics for autonomous system performance & evaluation trustworthiness
* Develop automated probabilistic risk models using on-road/simulated data
* Refine collision risk models
* Contribute to data platform development, ensuring data cleanliness & creating reliable pipelines
* Collaborate cross-functionally to provide timely data insights for decision-making

### **Qualifications:**

* BS/MS/PhD in Computer Science, Statistics, Operations Research or related field
* Strong understanding of data aggregation, statistics, and underlying math/statistical principles
* Ability to communicate complex data clearly
* Practical knowledge of data analysis tools (Python, SQL)
* Takes ownership, enjoys teamwork, and delivers results

### **Internship Program Details:**

* Start Date: January 2025
* Our internship program is 12-16 weeks; the end date is flexible based on individual needs
* Location: Mountain View, CA
* Housing: interns are responsible for housing

### **What we can offer:**

* A fast paced environment where we work with talented, committed and supportive teammates
* Competitive pay
* Excellent medical, dental and vision benefits. A beautiful facility in Mountain View
* We love our dogs, so we are a dog friendly office!
* Free catered lunch.


The monthly range for this intern position is $8,500 - $9,500. Our salary ranges are determined by role, level and location. The range displayed on each job posting reflects the minimum and maximum target for new hire salaries for the position across all US locations. Within the range, individual pay is determined by work location and additional factors, including job-related skills, experience, and relevant education or training. We can share more about the specific salary range for your job level during the hiring process. Please note that the compensation details listed above are base salary only and do not include bonus, equity, or benefits.  

At Kodiak, we strive to build a diverse community working towards our common company goals in a safe and collaborative environment where harassment of any kind is strictly prohibited. Kodiak is committed to equal opportunity employment regardless of race, ethnicity, religion, gender identity, sexual orientation, age, disability, or veteran status, or any other basis protected by applicable law.  

  

In alignment with its business operations, Kodiak adheres to all relevant U.S. national security statutes, regulations, and administrative prerequisites. These statutes may impose limitations on Kodiak's capacity to engage specific individuals in particular roles based on various national security-related criteria. Consequently, the eligibility for this position may hinge on Kodiak's verification of a candidate's residence, U.S. person status, and/or citizenship status. In accordance with these statutes , Kodiak may find it necessary to secure a U.S. government export license before disseminating its technologies to specific individuals. Should Kodiak determine that a candidate's residence, U.S. person status, and/or citizenship status necessitate a license, prohibit the candidate from assuming this position, or otherwise fall under national security-related restrictions, Kodiak explicitly retains the right to either assess the candidate for an alternative position unaffected by such restrictions, under terms and conditions set forth at Kodiak's sole discretion, or, as an alternative, opt not to proceed with the candidate's application.","https://www.indeed.com/cmp/Kodiak","","","","","","","","",""
"4030709394","linkedin","https://www.linkedin.com/jobs/view/4030709394","","Data Science Intern","Hewlett Packard Enterprise","","","","","","","","","","","","","","","","https://www.linkedin.com/company/hewlett-packard-enterprise","","","","","","","","",""
"4030712136","linkedin","https://www.linkedin.com/jobs/view/4030712136","","Data Science Intern","Hewlett Packard Enterprise","San Jose, CA","","","","","","","","","","","","","","","https://www.linkedin.com/company/hewlett-packard-enterprise","","","","","","","","",""
"4030712135","linkedin","https://www.linkedin.com/jobs/view/4030712135","","Data Science Intern","Hewlett Packard Enterprise","Andover, MA","","","","","","","","","","","","","","","https://www.linkedin.com/company/hewlett-packard-enterprise","","","","","","","","",""
"4029509510","linkedin","https://www.linkedin.com/jobs/view/4029509510","","Data Science Intern","CAS","Columbus, OH","","","","","","","","","","","","","","","https://www.linkedin.com/company/cas","","","","","","","","",""
"1009454759583","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009454759583","","Health Data Analyst Intern","Voloridge Health","Jupiter, FL","","2024-09-20","direct_data","yearly",44793.0,62012.0,"USD",False,"","","","organic","","**Data Analyst Intern – Summer 2025**



Voloridge Health is comprised of energetic, hard-working, highly analytical individuals that thrive on innovation and problem-solving at the nexus of big data and health. Our data team works collaboratively with our world-renowned data scientists and platform product team to investigate, develop and continually improve our health datasets. We are seeking a highly motivated Data Analyst Intern to research and analyze health data and assist in preparing and manipulating it as critical inputs and outputs of our predictive modeling processes. This individual will have the opportunity to employ techniques developed in the classroom and experience the daily challenges of a health data analyst.


**Summary of Job Functions**


* Assist with organization and documentation of key input datasets.
* Develop customer-facing visualizations of analytic data output.
Extract and compile data from publicly available research sources.  
* 

**Minimum Requirements**


* Completion of at least one year of an undergraduate or graduate degree program in Finance, STEM or equivalent field of study.
* Proficient in Excel.
* Basic knowledge of data analysis methods.
* Experience working with data in a health sciences or related field.
Ability to work onsite in our Jupiter, Florida office (not a remote role). Housing and transportation are provided where applicable.  
* 

**Preferred Skills and Previous Experience**


* Familiarity with Excel analysis tools (e.g., pivot tables, VBA/macros).
* Experience with programming languages such as SQL, Python, or C#.
* Successful completion of a data analysis project (e.g., competition, internship, lab course).
* Analytical aptitude and a passion for problem-solving.
Highly organized and self-motivated.  
* 

**Additional Information**


Voloridge Health, LLC is a subsidiary of Voloridge Holdings, LP, a privately held data-science-based company located in Jupiter, Florida. Voloridge Health, LLC aspires to provide a deeper understanding of individuals’ health along with tools and information to help optimize health outcomes.  



Founded with the same data science background that has propelled its sister company, Voloridge Investment Management, LLC as an award-winning quantitative hedge fund, Voloridge Health, LLC is dedicated to developing a wholehearted data-science-driven approach to assessing, tracking, and improving healthspan.","https://www.glassdoor.com/Overview/W-EI_IE1099699.htm","","","","","","https://media.glassdoor.com/sql/1099699/voloridge-investment-management-squareLogo-1661358305132.png","","",""
"1009455234210","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009455234210","","Analytics: Internship Opportunities","Microsoft","Redmond, WA","","2024-09-20","direct_data","monthly",4460.0,9880.0,"USD",False,"","","","organic","","Come build community, explore your passions and do your best work at Microsoft with thousands of University interns from every corner of the world. This opportunity will allow you to bring your aspirations, talent, potential—and excitement for the journey ahead. **Data Analyst Intern**  

As a Data Analyst Intern, you play a critical role in synthesizing business and data insights, optimizing data integration, and evaluating analytics to support informed decision-making. Your expertise is essential in advancing Microsoft's mission to empower individuals and organizations globally through a culture of innovation, growth, and collaboration. You ensure that analytics solutions are strategically aligned and that insights are communicated effectively to drive impactful business choices.  

  

**Business Analyst Intern**  

  

As a Business Analyst Intern, you will support the development and evaluation of analyses and reporting used to provide insights to decision makers around complex business problems. By assisting in the integration of mathematical and predictive analyses, operations research, and business analysis skills, you will help manage and analyze complex business data. You will support the understanding and anticipation of both business and data requirements, suggest opportunities to identify additional insights by leveraging data across sources, and assist in determining follow-up actions to share insights that drive decision-making to address specific business needs.  

Microsoft’s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.**Responsibilities**
--------------------

* As you begin to learn the business you will support the development of data infrastructure and analytical frameworks. You’ll leverage your understanding of the business to examine projects through a customer and/or stakeholder-oriented focus.
* You will use appropriate sources of data to address specific business needs and escalate complex issues. You’ll conduct analyses to respond to business questions and evaluate with guidance from others.
* You will share and simplify relevant findings, with guidance, and ensure presented results provide information accurately. You’ll build and/or conduct formal experiments and report results under direction.
* You will implement methods for making reporting and analytics self-service and efficient. You will understand linkages between analytical models and contribute to the summary of the review process—and, if the model is deemed deficient—seek to determine why.
* You will build working relationships within and across teams to ensure alignment to deliver key insights and results. You’ll adhere to data privacy rules and ensure data have undergone appropriate review.
* Conducts analyses to respond to business questions, interprets analytical outputs, provides responses in an appropriate format, and partners to build on others' analyses and frameworks.
* Critically evaluates the choice of tools, techniques, and assumptions to ensure they are appropriate within context and provides feedback on features and functions of analytical tools and/or models with guidance from others

**Qualifications**
------------------

**Required Qualifications*** Currently pursuing a Bachelor's Degree in Statistics, Mathematics, Analytics, Data Science, Engineering, Computer Science, Business, Economics or related field OR Associate's Degree in Statistics, Mathematics, Analytics, Data Science, Engineering, Computer Science, Business, Economics or related field
	+ Must have at least 1 semester/term remaining following the completion of the internship.


The base pay range for this internship is USD $4,460 - $9,000 per month. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $5,970 - $9,880 per month.  

Certain roles may be eligible for benefits and other compensation. Find additional benefits and pay information here: https://careers.microsoft.com/us/en/us-intern-pay  

Microsoft accepts applications and processes offers for these roles on an ongoing basis throughout the academic calendar (September - October)  


Microsoft is an equal opportunity employer. Consistent with applicable law, all qualified applicants will receive consideration for employment without regard to age, ancestry, citizenship, color, family or medical care leave, gender identity or expression, genetic information, immigration status, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran or military status, race, ethnicity, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable local laws, regulations and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations.","https://www.glassdoor.com/Overview/W-EI_IE1651.htm","","","","","","https://media.glassdoor.com/sql/1651/microsoft-squarelogo-1479856042252.png","","",""
